customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn
C100796,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,68.61,109.97,1
C100797,Male,1,Yes,Yes,12,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card,68.31,687.22,0
C100798,Male,1,Yes,Yes,5,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,No,Electronic check,70.77,303.49,0
C100799,Male,0,Yes,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,33.98,1509.35,0
C100800,Male,0,No,No,48,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,71.37,3558.17,1
C100801,Male,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,30.28,1475.67,1
C100802,Female,0,No,Yes,9,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,75.92,668.02,0
C100803,Female,0,Yes,No,1,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,60.58,44.71,1
C100804,Female,0,Yes,No,27,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,72.13,1445.8,0
C100805,Female,0,No,Yes,48,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Mailed check,60.29,2093.85,0
C100806,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Mailed check,80.52,127.68,1
C100807,Male,0,Yes,No,32,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,86.59,2895.62,0
C100808,Male,0,Yes,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,32.35,1246.15,0
C100809,Female,0,Yes,No,67,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Credit card,74.75,4768.64,0
C100810,,0,Yes,No,1,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,No,Credit card,74.78,91.06,1
C100811,Female,1,Yes,Yes,0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Electronic check,85.4,0.0,0
C100812,Female,0,Yes,Yes,41,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,71.17,2728.5,0
C100813,Male,0,No,Yes,40,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,No,Electronic check,79.27,3109.64,0
C100814,Female,0,Yes,Yes,69,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer,67.11,4187.33,0
C100815,Female,0,Yes,No,0,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Mailed check,73.5,0.5,0
C100816,Male,1,Yes,No,68,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card,67.19,5004.46,0
C100817,Male,0,No,No,48,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card,92.4,4787.65,0
C100818,Female,0,Yes,Yes,46,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,64.49,2707.13,1
C100819,Female,0,Yes,No,45,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,62.76,2445.38,0
C100820,Male,1,Yes,Yes,59,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Mailed check,87.98,5020.49,0
C100821,Female,1,No,No,51,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Bank transfer,60.44,3551.43,0
C100822,Male,0,No,Yes,12,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer,59.47,657.34,0
C100823,Female,1,Yes,No,3,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,87.2,283.54,1
C100824,Female,0,Yes,No,54,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,80.65,4479.71,0
C100825,Male,0,Yes,Yes,66,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer,92.88,6261.19,0
C100826,Female,0,No,No,5,Yes,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,32.91,178.22,0
C100827,Female,0,No,No,3,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer,74.2,191.26,1
C100828,Female,0,Yes,No,8,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,No,Electronic check,66.83,437.99,0
C100829,Male,0,Yes,No,5,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,76.52,352.6,0
C100830,Male,0,No,Yes,0,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,71.53,1.33,0
C100831,Male,0,No,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,34.49,2545.68,0
C100832,Male,0,Yes,Yes,4,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,80.03,307.6,0
C100833,Male,1,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,No,Electronic check,75.79,156.0,1
C100834,Female,0,Yes,Yes,3,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,,155.88,1
C100835,Female,0,No,No,3,Yes,No,DSL,Yes,No,No,No,No,No,Two year,No,Credit card,54.51,,0
C100836,Female,0,No,No,64,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,58.12,3034.03,1
C100837,Male,0,No,Yes,48,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card,71.72,3225.15,0
C100838,Male,0,No,No,0,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Credit card,77.01,26.59,1
C100839,Female,1,Yes,No,17,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,95.03,1709.81,1
C100840,Male,1,Yes,Yes,66,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card,86.85,5776.25,1
C100841,Female,1,Yes,No,3,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,66.34,206.0,1
C100842,Female,0,No,No,33,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer,85.08,2691.81,1
C100843,Male,0,No,No,25,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,80.34,1832.09,0
C100844,Male,0,Yes,No,0,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer,65.55,8.51,1
C100845,Male,1,Yes,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,29.69,911.05,1
C100846,Male,0,No,No,2,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,71.02,162.24,1
C100847,Male,0,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,31.81,188.81,0
C100848,Female,1,No,Yes,70,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Electronic check,80.68,4590.1,0
C100849,,1,Yes,Yes,21,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,73.29,1685.3,0
C100850,Female,1,No,No,3,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer,85.16,274.18,0
C100851,Female,0,No,No,7,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer,75.73,571.1,1
C100852,Female,0,No,No,65,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,Yes,Electronic check,58.26,3732.8,0
C100853,Male,0,No,Yes,3,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,56.72,157.76,1
C100854,Male,0,No,No,20,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card,80.69,1523.67,0
C100855,Female,0,No,No,64,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,56.56,3506.05,0
C100856,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer,87.63,79.95,0
C100857,Male,0,Yes,Yes,71,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,75.99,5474.78,0
C100858,Female,0,Yes,No,4,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer,85.73,333.98,1
C100859,Female,1,No,Yes,35,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer,64.82,1406.06,0
C100860,Female,0,No,Yes,0,No,No phone service,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,47.58,9.5,0
C100861,Female,1,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,34.44,35.63,0
C100862,Male,0,Yes,No,9,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.78,580.47,0
C100863,Female,0,No,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,34.97,2106.97,0
C100864,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer,87.47,284.73,0
C100865,Female,0,No,No,13,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer,91.82,963.99,0
C100866,Female,0,Yes,Yes,14,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,,235.24,0
C100867,Female,0,No,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,85.35,5051.97,0
C100868,Male,0,No,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,29.53,1780.13,0
C100869,Male,0,Yes,Yes,53,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Two year,No,Mailed check,67.28,3614.89,0
C100870,Male,0,Yes,No,10,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,65.49,,1
C100871,Male,0,No,No,0,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,78.23,0.0,0
C100872,Male,0,Yes,Yes,68,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,81.04,5650.5,1
C100873,Male,0,No,No,4,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Credit card,71.65,243.02,1
C100874,Female,0,No,No,3,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.55,299.44,1
C100875,Female,1,No,No,7,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,90.8,714.47,1
C100876,Female,0,Yes,No,5,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Mailed check,65.55,334.07,0
C100877,Female,0,No,No,41,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,67.71,2829.36,0
C100878,Female,1,Yes,No,64,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer,72.28,4800.65,0
C100879,Female,0,No,No,33,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,89.69,2900.82,0
C100880,Male,0,Yes,No,57,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,64.15,3771.17,1
C100881,Female,0,No,No,61,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,86.55,4412.58,0
C100882,Male,1,No,Yes,27,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card,47.3,1188.15,1
C100883,Male,1,Yes,Yes,5,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card,66.19,343.55,0
C100884,Female,1,Yes,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,33.12,165.24,1
C100885,Female,0,No,No,34,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Credit card,67.28,2750.28,0
C100886,Male,0,Yes,No,58,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,77.72,4187.54,1
C100887,Male,1,Yes,No,20,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,83.35,1291.05,0
C100888,Male,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Bank transfer,86.2,189.97,1
C100889,Male,1,No,No,5,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,73.14,371.83,0
C100890,Male,0,No,No,60,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,82.55,4282.21,0
C100891,Female,0,Yes,No,16,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,66.03,1029.8,0
C100892,Female,0,No,No,28,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card,76.79,2030.77,0
C100893,Female,1,Yes,No,50,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,59.81,2815.88,1
C100894,Female,0,Yes,Yes,37,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,65.31,2143.54,1
C100895,Female,0,Yes,No,4,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,63.38,237.41,0
C100896,Female,0,Yes,No,40,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Electronic check,76.19,3537.5,0
C100897,Male,0,Yes,No,2,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card,74.01,133.27,1
C100898,Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer,84.9,84.1,1
C100899,Female,0,Yes,No,35,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,83.08,2628.9,0
C100900,Male,0,No,No,0,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card,70.16,14.35,0
C100901,Male,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,31.35,71.37,1
C100902,Male,0,Yes,No,35,Yes,Yes,DSL,,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,60.02,2061.16,0
C100903,Female,0,Yes,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,34.25,1785.16,0
C100904,Male,0,No,No,39,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card,59.25,2587.31,0
C100905,Female,0,No,No,51,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,66.33,3124.77,1
C100906,Male,0,Yes,Yes,3,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer,75.98,222.27,1
C100907,Male,0,Yes,No,52,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer,78.63,3572.05,0
C100908,Male,0,Yes,No,53,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card,62.38,2845.17,1
C100909,Male,0,No,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,37.43,1407.63,0
C100910,Female,0,Yes,No,5,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card,78.31,387.75,0
C100911,Male,0,No,No,5,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,83.82,404.59,0
C100912,Male,0,Yes,No,0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,80.15,0.0,0
C100913,Female,0,Yes,Yes,21,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,70.2,1248.69,0
C100914,Female,0,No,Yes,3,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,98.45,,0
C100915,Male,1,Yes,No,32,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Credit card,65.83,2052.74,0
C100916,Female,0,Yes,No,26,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,63.54,1389.27,0
C100917,Female,0,No,No,58,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Electronic check,72.01,3919.34,0
C100918,,1,Yes,No,45,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer,57.64,,0
C100919,Female,0,Yes,Yes,5,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,79.37,361.15,1
C100920,Female,1,Yes,Yes,12,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,73.28,746.52,1
C100921,Female,0,Yes,No,59,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer,67.26,3338.7,0
C100922,Male,0,No,No,56,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card,70.25,3851.1,0
C100923,Male,1,Yes,No,29,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Electronic check,78.82,2400.23,0
C100924,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,26.03,155.52,0
C100925,Female,0,No,No,14,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,57.95,852.33,0
C100926,Female,1,No,No,1,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,59.56,44.61,1
C100927,Male,0,No,Yes,4,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,70.77,281.11,1
C100928,Male,0,No,No,47,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,83.51,4476.38,1
C100929,Female,0,No,No,61,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card,65.99,4153.57,1
C100930,Female,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer,88.76,278.08,0
C100931,Female,0,Yes,Yes,57,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,59.15,2948.85,0
C100932,Male,0,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,35.71,988.51,0
C100933,Female,0,Yes,No,25,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,94.07,2399.16,0
C100934,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card,69.58,175.3,1
C100935,Female,0,Yes,No,13,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Credit card,53.47,593.7,1
C100936,Male,0,No,No,4,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card,68.22,,0
C100937,Male,0,Yes,No,22,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,56.92,1053.02,1
C100938,Male,0,No,No,55,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Credit card,81.71,4388.67,0
C100939,Female,0,Yes,Yes,20,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer,88.84,1714.98,1
C100940,Female,0,Yes,No,0,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,75.71,10.77,1
C100941,Male,1,No,Yes,54,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Mailed check,61.09,3724.54,0
C100942,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,26.03,19.45,0
C100943,Male,0,No,No,5,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,67.54,265.28,1
C100944,Male,0,No,No,52,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,66.46,3297.81,0
C100945,Male,0,Yes,Yes,5,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Mailed check,75.91,276.42,0
C100946,Female,1,No,No,57,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer,82.75,4679.84,1
C100947,Male,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,79.13,,1
C100948,Female,0,Yes,Yes,44,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,78.98,4227.21,0
C100949,Male,0,Yes,No,45,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,82.38,3581.32,0
C100950,Male,0,Yes,No,30,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,79.22,2100.53,0
C100951,Male,0,No,Yes,51,Yes,,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,55.94,2790.4,0
C100952,Female,0,No,Yes,4,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card,60.62,285.8,1
C100953,Male,0,Yes,No,49,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,77.41,3799.9,0
C100954,Female,0,No,Yes,20,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,78.45,1602.14,1
C100955,Female,0,Yes,Yes,1,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,61.87,54.77,1
C100956,Male,0,Yes,No,2,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,73.26,200.45,1
C100957,Female,1,No,No,3,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,73.11,169.34,1
C100958,Female,0,Yes,No,29,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,82.01,1909.13,0
C100959,Male,0,Yes,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,30.72,893.24,0
C100960,Male,0,No,No,37,Yes,,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,49.58,1508.95,0
C100961,Male,0,Yes,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,27.75,1458.89,0
C100962,Female,1,Yes,No,69,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,59.91,4675.53,0
C100963,Male,0,No,No,1,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer,75.68,54.08,0
C100964,Female,0,Yes,No,60,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,Yes,Credit card,66.13,3813.61,0
C100965,Female,0,No,No,11,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,94.03,953.64,0
C100966,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card,74.37,290.82,0
C100967,Male,0,Yes,No,0,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,80.85,0.0,1
C100968,Female,0,Yes,No,2,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer,93.79,137.05,1
C100969,Male,0,Yes,No,44,Yes,,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,83.19,3718.08,1
C100970,Male,0,No,No,5,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,57.92,272.59,0
C100971,Male,0,Yes,No,1,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer,69.44,46.68,1
C100972,Male,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer,33.94,38.35,1
C100973,Male,0,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,29.74,0.0,1
C100974,Male,0,No,Yes,49,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,68.1,2978.08,0
C100975,Male,1,Yes,Yes,34,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Electronic check,67.19,2204.05,0
C100976,Male,1,Yes,No,63,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,78.59,4921.82,0
C100977,Female,0,Yes,No,64,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer,80.22,4995.06,0
C100978,Male,0,No,Yes,2,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Credit card,62.64,101.23,0
C100979,Female,0,No,No,20,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,82.19,1303.04,0
C100980,Female,0,Yes,Yes,38,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Mailed check,66.51,2473.07,1
C100981,Female,0,Yes,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,30.37,170.04,1
C100982,Female,1,Yes,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,37.15,2031.28,1
C100983,Female,0,Yes,No,4,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,75.48,251.34,0
C100984,Female,0,No,No,47,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,67.76,2869.86,1
