customerID,age,gender,income,loan_amount,loan_term,credit_score,employment_status,marital_status,default
C101075,28,Male,52799.83,8128.9,313,733.8,Self-employed,Single,Yes
C101076,55,Female,45189.49,10997.4,100,692.4,Employed,Single,No
C101077,28,Male,55485.54,6821.66,138,816.2,Unemployed,Married,Yes
C101078,41,Female,36817.94,16235.98,261,656.0,Employed,Married,Yes
C101079,61,Male,69670.23,23844.53,304,583.0,Unemployed,Married,Yes
C101080,65,Female,52282.44,11367.18,156,664.1,Self-employed,Single,Yes
C101081,68,Female,46564.22,16010.91,121,683.5,Self-employed,Married,No
C101082,66,Male,69973.17,16255.7,353,758.2,Employed,Divorced,Yes
C101083,47,Female,37125.68,14987.63,347,649.3,Employed,Single,Yes
C101084,30,Female,75410.04,20059.13,194,709.5,Employed,Single,Yes
C101085,61,Female,50433.25,5217.33,20,591.4,Unemployed,Married,Yes
C101086,59,Male,83181.93,38975.28,349,744.9,Employed,Married,Yes
C101087,68,Male,52145.25,10740.78,227,684.1,Employed,Single,Yes
C101088,52,Female,72638.19,16872.48,204,663.2,Unemployed,Single,Yes
C101089,27,Male,63591.25,15062.3,51,807.9,Employed,Married,Yes
C101090,45,Female,74878.04,21247.99,357,744.2,Unemployed,Single,Yes
C101091,42,Male,62198.94,12866.63,262,617.6,Employed,Single,Yes
C101092,61,Female,26732.05,5115.66,87,673.4,Unemployed,Single,Yes
C101093,39,Male,80175.87,23200.61,138,844.2,Employed,Single,No
C101094,36,Male,58246.34,3906.38,131,798.7,Self-employed,Single,Yes
C101095,24,Female,75790.32,41497.29,314,735.4,Employed,Married,Yes
C101096,61,Female,73804.93,14646.89,177,569.2,Employed,Single,No
C101097,57,Female,44534.07,6280.67,315,759.9,Employed,Married,Yes
C101098,22,Female,41704.09,13331.42,251,641.9,Self-employed,Married,Yes
C101099,41,Male,73107.1,12224.14,140,759.4,Employed,Single,No
C101100,44,Male,53935.02,27267.17,153,636.6,Employed,Married,Yes
C101101,43,Male,78728.59,7427.83,293,709.3,Employed,Single,Yes
C101102,65,Male,56435.98,18666.45,185,641.6,Self-employed,Divorced,Yes
C101103,28,Male,80468.2,50201.85,249,658.2,Employed,Married,Yes
C101104,35,Female,68466.09,8351.81,54,717.3,Employed,Single,Yes
C101105,29,Male,65759.5,10634.74,160,600.9,Employed,Divorced,Yes
C101106,32,Male,52519.78,23602.38,212,822.3,Employed,Single,Yes
C101107,64,Male,64648.55,38370.59,131,618.4,Employed,Single,Yes
C101108,66,Male,83857.05,25016.69,307,615.0,Employed,Single,Yes
C101109,23,Male,58915.69,28066.16,85,717.5,Employed,Married,Yes
C101110,51,Female,70623.49,10058.72,307,757.5,Student,Married,Yes
C101111,32,Male,60927.2,24073.98,33,660.6,Employed,Married,Yes
C101112,30,Female,62492.08,12215.97,160,615.7,Employed,Divorced,Yes
C101113,35,Female,94468.22,37370.31,192,624.7,Employed,Divorced,Yes
C101114,30,Female,84034.6,16147.33,100,618.2,Employed,Single,Yes
C101115,44,Female,61588.08,17221.48,199,698.5,Self-employed,Divorced,Yes
C101116,68,Male,64289.08,10477.53,325,675.8,Self-employed,Single,Yes
C101117,49,Male,45962.59,16165.76,166,705.5,Employed,Divorced,Yes
C101118,55,Male,56540.57,30995.98,199,701.9,Self-employed,Single,Yes
C101119,44,Female,66187.96,32844.01,342,729.5,Employed,Single,Yes
C101120,21,Female,77012.27,44934.52,333,655.4,Self-employed,Single,Yes
C101121,25,Male,74984.42,19876.77,16,635.7,Employed,Single,Yes
C101122,33,Male,37814.82,15673.53,264,689.4,Self-employed,Married,Yes
C101123,32,Female,79539.65,11286.24,307,676.7,Self-employed,Single,No
C101124,61,Female,58224.53,32930.46,339,695.2,Employed,Single,No
C101125,61,Female,40260.17,16097.39,290,637.3,Employed,Divorced,Yes
C101126,61,Female,86727.69,22249.25,40,718.5,Student,Married,Yes
C101127,51,Female,89265.58,27327.29,276,609.3,Employed,Married,Yes
C101128,47,Female,65274.94,31707.3,305,653.6,Employed,Divorced,Yes
C101129,52,Male,74175.87,35353.79,194,747.7,Employed,Single,No
C101130,40,Male,75348.98,39936.93,19,612.1,Employed,Single,Yes
C101131,53,Female,87915.44,33890.89,78,743.0,Employed,Single,Yes
C101132,59,Female,74561.37,19706.79,107,595.5,Self-employed,Single,Yes
C101133,57,Male,33446.23,21334.48,312,584.9,Self-employed,Single,Yes
C101134,50,Female,100196.15,41462.57,55,590.4,Employed,Married,Yes
C101135,23,Male,81313.14,33675.81,271,687.0,Self-employed,Single,No
C101136,55,Female,49809.52,25984.39,74,723.8,Employed,Married,Yes
C101137,38,Male,39407.5,13070.49,301,757.6,Employed,Married,Yes
C101138,56,Female,70096.27,34309.95,15,752.8,Employed,Single,Yes
C101139,46,Male,54434.8,24414.62,94,731.8,Employed,Married,Yes
C101140,63,Male,66599.91,32897.24,47,630.1,Employed,Single,Yes
C101141,37,Male,74868.14,37944.05,204,629.6,Employed,Married,Yes
C101142,65,Female,48671.16,13870.58,283,727.3,Employed,Single,Yes
C101143,61,Male,37677.84,6544.48,156,765.3,Unemployed,Married,Yes
C101144,36,Male,67716.37,25227.06,197,618.1,Employed,Married,Yes
C101145,44,Female,49332.24,19649.61,234,757.6,Employed,Married,Yes
C101146,46,Male,62921.92,25272.18,170,564.8,Employed,Single,Yes
C101147,57,Male,33133.47,12379.88,273,703.4,Student,Single,No
C101148,54,Male,54956.35,5129.98,110,673.8,Unemployed,Single,Yes
C101149,61,Female,74299.04,20117.15,72,667.7,Self-employed,Married,Yes
C101150,38,Male,72118.65,40089.99,77,681.9,Student,Married,Yes
C101151,45,Male,44232.84,22024.12,72,628.8,Self-employed,Married,Yes
C101152,41,Male,36634.71,13144.4,25,706.8,Employed,Single,Yes
C101153,64,Male,60315.27,15821.81,27,683.6,Employed,Divorced,Yes
C101154,35,Male,71220.66,21943.06,30,736.1,Employed,Divorced,No
C101155,49,Male,68103.5,19319.73,66,775.4,Employed,Single,Yes
C101156,26,Male,49756.8,20526.6,232,687.6,Employed,Single,Yes
C101157,61,Male,65956.49,20812.47,95,630.9,Employed,Married,Yes
C101158,39,Female,90047.11,20421.89,215,611.7,Employed,Single,Yes
C101159,37,Male,64102.89,27540.58,37,781.9,Self-employed,Single,Yes
C101160,48,Male,27337.04,14503.18,290,774.2,Employed,Married,No
C101161,44,Female,64064.01,27960.95,135,733.2,Self-employed,Married,No
C101162,61,Female,100879.14,23876.12,165,683.6,Self-employed,Single,Yes
C101163,46,Female,34252.18,10517.66,246,728.9,Self-employed,Divorced,Yes
C101164,45,Male,60594.49,13773.68,359,758.3,Employed,Single,Yes
C101165,26,Male,55473.29,28117.61,287,642.9,Self-employed,Single,Yes
C101166,22,Male,61917.66,13244.85,151,681.8,Employed,Single,Yes
C101167,40,Male,63885.04,29321.12,132,613.6,Self-employed,Divorced,Yes
C101168,68,Male,82799.44,27421.37,129,672.3,Employed,Married,Yes
C101169,65,Female,61695.67,34199.12,41,772.7,Employed,Single,Yes
C101170,51,Male,85545.19,26079.47,129,744.7,Employed,Married,Yes
C101171,51,Female,57646.89,18763.68,276,688.1,Self-employed,Single,Yes
C101172,39,Male,52997.26,28522.33,108,518.4,Self-employed,Single,Yes
C101173,29,Male,46616.34,9556.41,148,640.7,Unemployed,Single,Yes
C101174,21,Female,23658.26,9810.11,36,686.1,Unemployed,Married,Yes
C101175,37,Female,65515.63,17371.2,99,667.0,Employed,Single,Yes
C101176,36,Male,101080.01,57381.9,35,682.0,Student,Married,Yes
C101177,30,Female,69164.71,31548.69,175,694.6,Employed,Single,Yes
C101178,33,Male,73734.95,7384.19,115,648.0,Self-employed,Divorced,Yes
C101179,22,Male,51739.37,28178.82,349,679.5,Self-employed,Divorced,No
C101180,50,Female,55113.33,28193.57,217,671.0,Employed,Single,No
C101181,65,Male,79692.83,31353.28,141,637.8,Employed,Married,No
C101182,54,Male,100173.87,19411.69,199,790.8,Unemployed,Married,Yes
C101183,42,Male,89758.96,9133.68,345,651.4,Self-employed,Divorced,Yes
C101184,41,Male,76104.89,29215.82,74,544.7,Unemployed,Married,No
C101185,35,Male,60703.01,15389.68,100,787.0,Self-employed,Single,No
C101186,27,Male,64194.38,31883.91,201,629.2,Student,Single,Yes
C101187,49,Female,44929.85,11114.02,48,734.0,Employed,Married,No
C101188,48,Female,31036.65,13250.08,192,639.1,Employed,Married,Yes
C101189,21,Male,37464.03,13982.27,66,714.2,Employed,Single,Yes
C101190,40,Male,60996.0,26955.24,312,677.1,Employed,Married,Yes
C101191,34,Female,54160.15,12452.69,281,740.0,Self-employed,Married,No
C101192,29,Male,30611.17,11201.85,28,667.2,Employed,Married,Yes
C101193,54,Male,59253.53,14298.59,199,640.7,Unemployed,Married,Yes
C101194,46,Female,53631.39,20534.97,85,695.4,Employed,Married,Yes
C101195,51,Male,36543.02,6217.87,214,657.1,Self-employed,Married,Yes
C101196,55,Male,52596.42,24202.69,201,564.2,Employed,Single,Yes
C101197,68,Male,53580.94,8392.52,348,643.9,Employed,Single,Yes
C101198,59,Male,47667.26,16138.83,73,850.0,Employed,Single,Yes
C101199,50,Male,78533.4,28161.68,187,570.7,Self-employed,Divorced,Yes
C101200,63,Female,21941.97,3687.21,347,694.5,Employed,Single,Yes
C101201,43,Male,20284.02,1000.0,52,665.4,Employed,Single,Yes
C101202,68,Female,60065.72,10663.43,100,790.2,Self-employed,Married,No
C101203,57,Female,61922.54,21683.74,262,613.3,Employed,Married,No
C101204,52,Male,68084.3,38875.36,49,686.1,Employed,Married,Yes
C101205,64,Male,49220.53,4183.5,84,721.2,Employed,Single,No
C101206,45,Male,41641.52,18120.27,345,669.2,Employed,Married,Yes
C101207,55,Female,59853.68,28517.51,214,633.9,Employed,Single,Yes
C101208,34,Male,51168.44,23968.15,31,678.7,Employed,Married,No
C101209,67,Female,91021.43,30609.9,309,661.4,Employed,Married,No
C101210,50,Female,53515.46,27309.79,194,661.3,Employed,Married,Yes
C101211,58,Female,58936.3,18953.14,178,735.8,Employed,Married,No
C101212,43,Female,109508.36,58818.04,357,704.2,Employed,Single,No
C101213,62,Female,56104.8,15642.4,121,713.1,Employed,Married,Yes
C101214,24,Female,71123.14,36844.58,143,699.8,Employed,Divorced,Yes
C101215,26,Female,72926.19,47234.07,212,737.6,Employed,Married,Yes
C101216,45,Female,74628.03,46609.37,96,758.3,Self-employed,Married,Yes
C101217,56,Female,65789.75,15131.69,56,662.8,Employed,Married,Yes
C101218,59,Female,63876.82,37872.3,60,729.2,Self-employed,Married,Yes
C101219,42,Male,62006.69,8372.31,119,602.2,Employed,Single,Yes
C101220,52,Female,48480.12,24335.23,39,544.8,Employed,Divorced,Yes
C101221,47,Male,66510.38,20154.89,187,789.6,Self-employed,Single,Yes
C101222,67,Female,100572.92,37248.3,357,660.0,Employed,Single,Yes
C101223,52,Male,84213.64,22881.18,100,695.1,Student,Single,No
C101224,41,Female,66078.36,3242.42,26,606.5,Employed,Married,Yes
C101225,67,Female,77116.6,11283.15,25,603.7,Employed,Married,Yes
C101226,26,Female,42616.48,7802.77,69,637.2,Employed,Married,Yes
C101227,68,Male,54789.76,23390.3,215,718.6,Unemployed,Single,Yes
C101228,28,Female,78957.0,40287.44,175,649.0,Employed,Married,Yes
C101229,34,Female,89743.34,44651.95,151,659.9,Employed,Single,Yes
C101230,60,Female,44582.68,26498.05,274,635.3,Self-employed,Married,Yes
C101231,56,Female,50328.23,25970.28,147,749.9,Employed,Single,Yes
C101232,67,Female,103627.52,29558.41,226,732.1,Employed,Single,Yes
C101233,56,Female,61925.22,21123.34,358,651.0,Employed,Single,No
C101234,51,Male,96467.24,35783.84,70,721.0,Employed,Single,Yes
C101235,37,Female,64137.15,12668.23,50,665.3,Employed,Married,Yes
C101236,21,Male,64923.61,27294.55,87,659.7,Employed,Divorced,Yes
C101237,26,Female,53890.18,26076.72,65,677.0,Student,Married,Yes
C101238,35,Female,78851.1,31819.24,300,718.6,Employed,Single,Yes
C101239,22,Male,87155.55,36444.23,316,626.5,Employed,Single,Yes
C101240,45,Male,39299.96,8959.36,206,710.1,Employed,Married,No
C101241,58,Male,52950.99,21599.9,57,829.9,Employed,Married,Yes
C101242,67,Female,78301.57,17837.16,308,691.0,Employed,Married,Yes
C101243,44,Male,57409.03,33177.0,331,682.1,Employed,Married,Yes
C101244,63,Male,50132.29,7731.42,153,674.9,Self-employed,Single,Yes
C101245,68,Female,80190.84,25922.32,245,708.7,Employed,Divorced,Yes
C101246,62,Male,82069.06,34566.07,223,583.4,Self-employed,Single,Yes
C101247,43,Female,51007.16,11718.91,195,782.1,Self-employed,Married,Yes
C101248,36,Male,64247.33,14383.53,134,738.9,Employed,Single,Yes
C101249,67,Male,35830.5,9310.7,108,641.3,Self-employed,Single,Yes
C101250,32,Male,42090.38,13888.89,107,681.9,Unemployed,Single,Yes
C101251,40,Male,62483.3,29011.26,137,646.6,Employed,Married,Yes
C101252,24,Male,60628.14,17219.79,276,698.0,Employed,Single,No
C101253,59,Female,40662.48,11645.94,299,683.7,Employed,Married,No
C101254,52,Male,45680.52,25217.19,51,693.7,Employed,Single,Yes
C101255,25,Male,38699.11,10187.5,32,618.3,Self-employed,Single,Yes
C101256,31,Male,69101.2,37752.28,178,651.1,Employed,Married,Yes
C101257,47,Male,20647.22,7223.58,279,748.8,Employed,Single,Yes
C101258,46,Female,39768.46,4963.1,207,648.0,Unemployed,Single,Yes
C101259,59,Male,22741.17,5208.06,300,521.4,Student,Single,Yes
C101260,33,Female,68380.41,10241.9,260,671.0,Employed,Married,Yes
C101261,65,Male,23945.33,13965.93,257,824.7,Employed,Single,Yes
C101262,42,Male,60634.58,32331.59,199,730.9,Employed,Married,Yes
C101263,60,Male,92790.48,17829.74,30,645.0,Student,Married,Yes
C101264,32,Male,93468.68,49747.89,74,677.0,Employed,Married,Yes
C101265,22,Female,23881.85,4303.34,270,720.8,Employed,Single,Yes
C101266,23,Male,65968.19,20546.6,119,574.6,Employed,Married,Yes
C101267,38,Male,40220.57,20927.92,263,628.6,Employed,Single,Yes
C101268,66,Female,36137.28,23822.61,130,703.9,Employed,Married,Yes
C101269,23,Female,57730.6,20463.31,16,775.7,Self-employed,Single,Yes
C101270,38,Female,84565.82,16484.54,247,653.6,Unemployed,Married,Yes
C101271,26,Female,71993.18,10905.81,322,774.0,Employed,Single,No
C101272,65,Female,45697.18,13670.09,167,634.7,Student,Single,Yes
C101273,53,Female,74100.68,35830.81,58,476.9,Employed,Single,Yes
C101274,57,Female,15125.83,3305.3,156,724.6,Employed,Single,Yes
C101275,55,Male,44941.08,23281.84,346,712.4,Employed,Single,Yes
C101276,52,Female,43522.17,5855.71,122,724.2,Employed,Married,No
C101277,58,Male,61566.41,14180.99,36,721.8,Employed,Single,Yes
C101278,21,Female,55943.44,12884.76,279,691.5,Employed,Married,Yes
C101279,62,Female,57170.58,20839.23,94,664.5,Employed,Single,Yes
C101280,56,Male,56505.61,21004.58,24,666.8,Student,Single,Yes
C101281,56,Female,60448.14,31313.61,252,652.4,Employed,Single,No
C101282,39,Female,70802.62,41985.9,129,656.0,Employed,Married,Yes
C101283,59,Male,62986.62,28704.29,59,571.3,Employed,Married,Yes
C101284,39,Male,54312.96,10773.47,30,607.1,Self-employed,Married,Yes
C101285,23,Female,68034.97,39325.37,76,670.2,Employed,Single,Yes
C101286,64,Female,76522.47,37908.12,64,545.5,Employed,Married,Yes
C101287,32,Male,48879.48,27467.39,15,559.5,Self-employed,Married,Yes
C101288,25,Male,58811.95,22689.51,141,659.9,Employed,Married,Yes
C101289,50,Female,83238.13,18849.4,299,672.3,Self-employed,Married,No
C101290,32,Male,37944.79,20271.1,149,661.2,Employed,Single,Yes
C101291,62,Male,96094.04,29815.78,25,537.2,Self-employed,Divorced,Yes
C101292,42,Male,33216.9,3832.17,318,773.1,Employed,Single,Yes
C101293,21,Male,53092.71,15638.31,232,593.8,Student,Divorced,Yes
C101294,66,Female,40996.2,12689.78,347,630.9,Employed,Single,Yes
C101295,45,Female,103758.54,31525.07,214,604.3,Employed,Married,Yes
C101296,33,Female,49933.0,25609.34,178,757.9,Self-employed,Married,Yes
C101297,53,Female,49983.18,18334.38,189,705.3,Employed,Single,No
C101298,46,Male,52585.03,18499.85,14,651.6,Employed,Married,Yes
C101299,22,Male,61912.06,8607.53,142,647.4,Employed,Single,Yes
C101300,57,Male,53431.16,33065.77,165,690.8,Employed,Single,Yes
C101301,40,Male,57342.26,12511.17,116,605.2,Employed,Single,Yes
C101302,54,Male,15000.0,1000.0,303,702.8,Employed,Divorced,No
C101303,63,Male,61143.2,20170.41,345,647.1,Employed,Divorced,Yes
C101304,50,Male,60356.13,9457.2,178,711.2,Employed,Married,Yes
C101305,53,Male,80771.38,35796.55,285,709.1,Unemployed,Married,Yes
C101306,33,Female,86181.22,10994.47,89,644.4,Employed,Single,Yes
C101307,32,Female,56245.84,33898.43,333,556.8,Employed,Single,Yes
C101308,40,Female,76324.58,9674.06,256,665.2,Employed,Divorced,No
C101309,61,Female,37968.62,23259.28,267,593.0,Employed,Married,Yes
C101310,46,Female,75346.85,33151.24,218,684.7,Employed,Married,Yes
C101311,37,Male,48550.48,2936.04,300,664.6,Employed,Single,Yes
C101312,58,Female,36306.05,16586.58,197,644.7,Employed,Married,No
C101313,61,Male,56288.23,15776.21,347,602.3,Unemployed,Divorced,Yes
C101314,64,Male,88009.45,48923.01,242,751.2,Employed,Divorced,No
C101315,35,Male,63620.11,30817.73,169,652.8,Employed,Married,Yes
C101316,55,Male,89929.76,31372.83,84,821.2,Employed,Single,No
C101317,49,Male,45025.35,16518.2,327,682.1,Employed,Divorced,Yes
C101318,42,Female,80957.02,47325.61,31,701.1,Unemployed,Married,Yes
C101319,40,Female,46956.8,21046.06,26,682.4,Unemployed,Single,Yes
C101320,26,Female,64506.57,21163.78,22,700.5,Student,Single,Yes
C101321,34,Female,64333.66,16420.44,49,745.6,Employed,Married,Yes
C101322,47,Male,73229.83,19722.16,97,746.3,Employed,Married,Yes
C101323,63,Male,65014.81,26742.53,182,574.0,Self-employed,Divorced,Yes
C101324,62,Female,45216.31,20214.38,108,731.3,Self-employed,Divorced,Yes
C101325,30,Male,77606.14,42449.49,169,709.8,Employed,Married,Yes
C101326,53,Male,94633.13,33360.56,167,682.2,Employed,Divorced,Yes
C101327,25,Male,48323.93,19544.0,164,782.8,Employed,Single,No
C101328,53,Female,23295.36,5580.53,32,785.2,Employed,Single,Yes
C101329,37,Female,69986.39,28872.24,198,734.3,Employed,Single,Yes
C101330,42,Male,53376.39,14621.36,116,647.4,Employed,Married,Yes
C101331,55,Female,57377.94,30028.11,199,608.5,Student,Divorced,Yes
C101332,41,Male,71123.56,20306.88,33,725.3,Employed,Married,Yes
C101333,59,Male,50872.15,23153.32,314,761.6,Self-employed,Divorced,Yes
C101334,46,Male,54622.96,32573.68,263,558.3,Employed,Married,Yes
C101335,68,Male,57997.61,25158.49,132,745.2,Employed,Married,Yes
C101336,51,Female,89395.08,23123.15,137,664.7,Self-employed,Single,Yes
C101337,35,Male,60601.39,32395.8,122,571.5,Employed,Married,Yes
C101338,58,Female,35286.53,1387.3,356,708.2,Employed,Married,Yes
C101339,40,Male,36082.43,3301.75,256,734.6,Employed,Single,No
C101340,46,Female,62784.6,27907.27,172,658.9,Employed,Single,No
C101341,27,Female,37411.44,18269.34,237,616.6,Self-employed,Single,Yes
C101342,26,Female,28753.93,1901.73,34,782.7,Unemployed,Married,No
C101343,48,Female,72710.72,43534.97,300,639.9,Self-employed,Married,Yes
C101344,29,Female,73689.97,24564.73,219,749.6,Employed,Single,No
C101345,68,Male,52637.27,25172.4,119,589.2,Self-employed,Divorced,Yes
C101346,62,Female,65873.19,30782.62,253,705.0,Employed,Single,Yes
C101347,54,Female,63762.43,35089.82,14,703.3,Employed,Single,No
C101348,56,Male,72048.39,39444.67,182,732.4,Self-employed,Married,Yes
C101349,49,Male,72095.0,49618.47,340,769.6,Employed,Single,No
C101350,23,Male,15000.0,8326.64,276,631.2,Employed,Single,Yes
C101351,39,Male,55190.02,8752.71,27,711.2,Self-employed,Married,No
C101352,44,Male,70358.08,20458.73,217,598.0,Employed,Single,Yes
C101353,64,Male,51790.87,25192.26,248,597.3,Employed,Single,Yes
C101354,31,Female,60724.05,9280.14,195,645.3,Employed,Single,Yes
C101355,44,Male,75014.0,43787.77,123,704.6,Self-employed,Married,No
C101356,37,Female,61618.5,5672.21,248,780.6,Employed,Married,No
C101357,27,Male,90158.39,50163.52,159,791.5,Employed,Married,Yes
C101358,25,Female,82539.73,26788.03,342,658.7,Employed,Married,Yes
C101359,38,Male,57628.72,29655.69,303,698.3,Employed,Single,Yes
C101360,24,Male,56039.08,36852.08,328,736.6,Employed,Single,Yes
C101361,24,Male,15000.0,1000.0,158,725.9,Self-employed,Single,Yes
C101362,37,Female,53469.96,24788.86,247,669.8,Self-employed,Married,Yes
C101363,30,Male,32934.62,9408.66,62,684.6,Self-employed,Married,Yes
C101364,47,Female,64424.59,32748.61,273,673.4,Unemployed,Married,Yes
C101365,21,Male,63057.41,27314.36,274,667.5,Employed,Married,Yes
C101366,35,Female,73917.12,22354.76,281,659.5,Employed,Single,Yes
C101367,42,Male,87933.41,9220.67,19,672.8,Employed,Married,Yes
C101368,67,Female,59474.61,17187.72,170,655.7,Employed,Married,Yes
C101369,51,Male,105608.33,18606.12,107,611.9,Employed,Married,No
C101370,63,Male,64649.03,31777.73,330,731.8,Employed,Single,Yes
C101371,37,Male,33795.67,4221.01,199,711.0,Unemployed,Single,Yes
C101372,42,Male,48758.56,28377.26,224,792.6,Employed,Married,Yes
C101373,41,Male,52545.07,28994.69,164,702.2,Employed,Single,Yes
C101374,63,Female,71842.54,41843.46,51,655.0,Student,Married,Yes
